signal_id,case_id,signal_category,signal_description,severity,data_sources_used,feeds_into_c,score_impact,generated_timestamp
52ca7073-6301-40ff-9644-689ecda40ade,CAM_01662,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.201821
21207ca4-8c84-449c-bd39-12e02247eefb,CAM_01663,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.202529
6e2f84d3-9ef8-4521-922f-d45d9db33f13,CAM_01664,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.203256
4d5b7c98-2ea4-4685-8ecd-81e7d20f36d7,CAM_01665,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.203967
2a66feef-e427-4d4e-9143-a181331f952a,CAM_01666,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.204673
ed99d6e6-659f-4790-8ae2-0825b6e13de3,CAM_01667,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.205412
0c1fc3c3-a0d0-4b51-ae79-64d60eeadd46,CAM_01668,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.206132
1e096275-fd13-448e-96e7-2e2a0d1f1e38,CAM_01669,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.206835
07a468a8-7309-4fc5-895f-fa688963c369,CAM_01670,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.207539
eece7d2f-861f-4f7f-a6b7-bdc1b40db217,CAM_01671,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.208303
d689c73f-c9b1-418c-aabc-61f5b97a1e36,CAM_01672,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.209004
8039b532-e380-4e1e-87d7-bb603dedc3c7,CAM_01673,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.209706
5caf265c-cb8f-4c2f-8558-21a7dfb0bbf3,CAM_01674,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.210469
ab7d969e-aae0-4c90-ac11-6204af11fb1b,CAM_01675,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.211196
f682b2e9-8f02-4913-94db-f67bd1afacd1,CAM_01676,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.211906
36b9fbe5-59be-43af-9b6b-ddfc766fb4d1,CAM_01677,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.212613
b4dcd2fa-ad44-4663-83fa-3215cf691d0f,CAM_01678,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.213337
19d03ac1-a43d-498c-840d-2bf33b4fc2b8,CAM_01679,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.214059
19e0fd43-bb71-458f-81d3-d7b581b81d61,CAM_01680,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.214770
78851b5f-7d7b-4797-88b2-6a1cba96e36e,CAM_01681,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.215490
923d0823-717d-4cc4-9aed-a825ea34cb05,CAM_01682,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.216209
52b6eb98-2d8f-48e0-b557-a2c877daa123,CAM_01683,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.216903
68806c86-e52a-4cd3-b229-41e725a6f20f,CAM_01684,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.217952
9bb655b2-d62a-4e64-a504-660f7c443740,CAM_01685,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.218822
4cc23103-b9e6-4037-bbd0-174fa01aded7,CAM_01686,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.219598
0306bb88-cc4b-4eaa-9027-a9e6065d7dbb,CAM_01687,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.220370
babf27ba-d141-4ce0-9a56-99ca8fafad2d,CAM_01688,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.221310
7e74b66f-add8-4fa9-8cc3-530d91dfbc0e,CAM_01689,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.222207
350d61f4-2188-4758-ab88-a71e75cca76b,CAM_01690,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.222932
411cd2a6-575a-4c33-be06-717f0548d0ba,CAM_01691,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.223672
d138ab71-310b-41d8-b717-bc9e75d85b65,CAM_01692,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.224413
614b1b85-fa27-419f-820f-4001a70708f2,CAM_01693,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.225216
adc8aa21-7842-4d78-aa89-47d4798e82c7,CAM_01694,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.226006
9520585a-78fc-49d5-9926-38067a6a044b,CAM_01695,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.226753
600fd957-48f0-4211-8881-96990fe59977,CAM_01696,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.227494
07e3684e-a180-4da8-a6ee-0af2c426116c,CAM_01697,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.228235
9a6b37d3-db96-4703-a2e3-f6c7a535e8ae,CAM_01698,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.228933
cf8a0b94-7093-4d7e-b1cd-abec53a4daa3,CAM_01699,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.229659
1b3741ab-26be-40a7-88e3-9d19bd02bad4,CAM_01700,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.230583
5067033e-18f4-4d0b-a4cb-09775ae8dc81,CAM_01701,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.231501
da2fffb1-3df9-4f10-9360-543e5afd9023,CAM_01702,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.232299
02fdecfb-13fc-463e-9cee-7a507f00f296,CAM_01703,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.233028
baa143cb-692e-4674-a68b-ef77afaa3050,CAM_01704,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.233776
3cf48e91-2040-45db-9975-3411e8f0f991,CAM_01705,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.234531
b11bb61d-a7d8-4ec1-a66b-92c7203c412f,CAM_01706,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.235309
e6ada44b-8b9c-44bb-a3ea-ec4928f71eca,CAM_01707,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.236025
5a5f083b-488f-4dc0-abc7-93bb542ebf04,CAM_01708,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.236774
db573457-8a4d-474c-94b8-d42342096649,CAM_01709,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.237500
ce07cba6-a4df-4bc3-8ab2-27074603bddb,CAM_01710,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.238241
00c97701-016f-429f-91c2-e3e11e778757,CAM_01711,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.238948
2b15372e-e0f5-45d4-babe-69b077f5e336,CAM_01712,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.239685
0c13c9e7-40f8-402b-92be-2a86d8ed9887,CAM_01713,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.240427
7424cf82-608d-47d7-bac6-2b210d7bbeab,CAM_01714,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.241175
dd9206ae-9731-490a-a87e-b211fdb96887,CAM_01715,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.241970
29b519ac-0b41-4bae-9e7e-02397a64a0d9,CAM_01716,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.242714
da58863e-1cc2-4988-b702-f21bbae41d4a,CAM_01717,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.243454
c6e7cec7-4f78-405f-9362-1cc94416a0a5,CAM_01718,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.244242
3c0e4cc9-1dcb-4a8d-8451-64c4cacce1d2,CAM_01719,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.244974
6dc52abf-6239-4ffd-a450-d6394c55ef06,CAM_01720,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.245706
a1dd66d3-17dd-44d5-b841-22352ba43b54,CAM_01721,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.246436
cbd88d81-236b-4f7c-9c49-e9a5077668b7,CAM_01722,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.247235
c8b589a3-84d1-4e78-a2ab-c27997cd1aab,CAM_01723,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.247925
52e3e330-518a-4c7d-b675-4341330ede82,CAM_01724,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.248744
3590ba5c-a6d4-4fb6-b8d9-ac0ca1c32c1f,CAM_01725,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.249480
32e2a4ef-b951-4fb7-a660-265f839da1ee,CAM_01726,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.250259
739b5585-38fa-41e3-b801-f4f14b1766c4,CAM_01727,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.250971
ce44ae94-2221-456f-9e55-6a6bc7ddf1f5,CAM_01728,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.251745
a912de89-c97c-4639-b86f-f136d2e250b6,CAM_01729,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.252484
5e500fc2-5e35-4ba5-ae72-ff8f6cc90607,CAM_01730,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.253227
5cc8e5b8-89ef-42d0-93b3-8d07c62fe8c7,CAM_01731,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.253978
c3eddb08-fea3-4eb5-9539-ee059af67d6f,CAM_01732,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.254713
ec2a356b-7dda-417f-814c-6d8d3f36b22d,CAM_01733,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.255444
2802ac19-a51b-4b4d-9c90-6c820a2fd7a8,CAM_01734,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.256178
22677bae-76bc-42f0-8c9e-7a0451b215ac,CAM_01735,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.256883
404bf5fc-c35f-4f74-9165-92364e03c839,CAM_01736,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.257632
6aca12b0-7d17-4905-9799-23c8a67b9abc,CAM_01737,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.258386
e1a2b1e3-2f73-43ee-a780-4c4c611be1a4,CAM_01738,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.259197
f34b0ace-9586-4dde-9f13-cccab8d07389,CAM_01739,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.259892
06aedf8f-46ec-42ff-93cc-e74ba0a6fe65,CAM_01740,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.260622
bf09bbf3-a0aa-4dc8-8cdc-58c7c290a0e0,CAM_01741,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.261350
ba58ce72-e075-4077-b1fa-fa8da240d6fe,CAM_01742,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.262076
bc4ec83e-1d6b-4aab-b6af-dc51c9a82a00,CAM_01743,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.262881
e49fdc3b-bf12-41a2-947a-6a82c25a1f08,CAM_01744,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.263975
e9ee64bd-c57d-4607-a132-badd1f5091a4,CAM_01745,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.264938
0659cf48-86e7-45b8-8e72-6bd04e1f10e4,CAM_01746,network_contagion,"Directors of this company have an average stress score of 10.0/10 based on their other directorships. This indicates that promoter-linked entities are experiencing financial stress, which historically propagates to connected companies.",critical,"[""MCA Directors"", ""Director Company Network"", ""Legal Cases""]",Character,1.5,2026-03-12T16:06:34.265739
